id,umkm_id,type,amount,note,occurred_at,product_name
TRX2997,UMKM387,0,259000.0,Transfer Mandiri,2022-12-15 17:50:32,Paket Nasi Box
TRX2999,UMKM387,1,272000.0,Transfer BRI,2023-09-11 17:50:32,Es Krim Lokal
TRX3000,UMKM387,1,269000.0,Transfer BCA,2023-08-17 17:50:32,Es Krim Lokal
TRX3001,UMKM387,1,137000.0,Dana,2023-06-21 17:50:32,Es Krim Lokal
TRX3002,UMKM387,1,90000.0,Pembayaran tunai,2023-07-26 17:50:32,Es Krim Lokal
TRX3003,UMKM388,1,811000.0,Transfer BRI,2022-11-19 02:40:37,Buku Resep Masakan
TRX3004,UMKM388,1,309000.0,OVO,2022-08-09 02:40:37,Buku Matematika SMP
TRX3005,UMKM388,1,600000.0,Gopay,2021-11-09 02:40:37,Buku Resep Masakan
TRX3006,UMKM388,0,291000.0,Transfer Mandiri,2023-07-14 02:40:37,Les Piano
TRX3009,UMKM389,0,229000.0,Cash,2021-09-08 10:49:04,Sprayer Hama
TRX3010,UMKM389,1,149000.0,Transfer BRI,2022-05-30 10:49:04,Bibit Semangka
TRX3011,UMKM389,1,278000.0,Transfer BRI,2022-10-01 10:49:04,Bibit Semangka
TRX3012,UMKM389,1,42000.0,Transfer BCA,2021-12-05 10:49:04,Bibit Semangka
TRX3013,UMKM390,0,139000.0,,2022-02-13 08:54:37,Seblak Kering
TRX3014,UMKM390,1,300000.0,,2023-07-31 08:54:37,Catering Kantor
TRX3015,UMKM390,0,44000.0,Cash,2022-02-22 08:54:37,Gado-Gado
TRX3016,UMKM390,1,259000.0,Transfer BCA,2023-02-24 08:54:37,Paket Prasmanan
TRX3017,UMKM390,1,238000.0,Dana,2023-04-18 08:54:37,Catering Pernikahan
TRX3019,UMKM390,0,189000.0,,2023-01-08 08:54:37,Es Campur
TRX3020,UMKM390,0,33000.0,Transfer BNI,2023-02-25 08:54:37,Wedang Jahe
TRX3021,UMKM390,1,260000.0,,2021-11-18 08:54:37,Paket Prasmanan
TRX3022,UMKM390,1,295000.0,,2022-07-30 08:54:37,Snack Box Meeting
TRX3023,UMKM390,0,90000.0,Transfer BNI,2023-03-07 08:54:37,Jus Alpukat
TRX3024,UMKM391,1,203000.0,Transfer BCA,2023-10-04 19:39:37,Pulse Oximeter
TRX3025,UMKM391,1,95000.0,Pembayaran tunai,2023-10-16 19:39:37,Pulse Oximeter
TRX3026,UMKM391,1,145000.0,Transfer BCA,2022-09-10 19:39:37,Layanan Bidan
TRX3028,UMKM392,0,298000.0,Transfer Mandiri,2024-09-25 07:39:34,Paket Nasi Box
TRX3029,UMKM392,1,64000.0,Transfer BCA,2024-09-11 07:39:34,Jus Alpukat
TRX3030,UMKM392,1,121000.0,OVO,2025-03-14 07:39:34,Bolu Kukus
TRX3031,UMKM392,1,265000.0,,2023-08-02 07:39:34,Kopi Susu
TRX3032,UMKM392,1,6000.0,OVO,2025-02-02 07:39:34,Bolu Kukus
TRX3034,UMKM392,0,11000.0,,2024-07-26 07:39:34,Pudding Coklat
TRX3035,UMKM392,1,130000.0,Pembayaran tunai,2024-03-29 07:39:34,Jus Alpukat
TRX3036,UMKM392,0,28000.0,Transfer Mandiri,2025-05-13 07:39:34,Es Teh Manis
TRX3037,UMKM392,1,246000.0,Transfer BRI,2024-12-07 07:39:34,Bolu Kukus
TRX3038,UMKM392,0,191000.0,Transfer BNI,2025-05-26 07:39:34,Risol Mayo
TRX3039,UMKM392,1,201000.0,Pembayaran tunai,2023-11-04 07:39:34,Bolu Kukus
TRX3040,UMKM392,0,81000.0,,2024-12-17 07:39:34,Brownies Kukus
TRX3041,UMKM392,0,96000.0,Cash,2025-03-16 07:39:34,Rendang Padang
TRX3042,UMKM392,1,23000.0,Pembayaran tunai,2024-04-01 07:39:34,Jus Alpukat
TRX3043,UMKM392,0,288000.0,Transfer Mandiri,2024-11-12 07:39:34,Gado-Gado
TRX3044,UMKM392,1,219000.0,Transfer BCA,2025-06-13 07:39:34,Jus Alpukat
TRX3045,UMKM392,1,119000.0,,2025-06-15 07:39:34,Jus Alpukat
TRX3046,UMKM392,1,169000.0,Pembayaran tunai,2024-05-20 07:39:34,Jus Alpukat
TRX3047,UMKM393,1,304000.0,Dana,2024-08-09 11:20:15,Gamis Syari
TRX3048,UMKM393,1,476000.0,Pembayaran tunai,2025-02-09 11:20:15,Tunik Polos
TRX3050,UMKM393,1,787000.0,Dana,2024-01-23 11:20:15,Tunik Polos
TRX3051,UMKM393,0,377000.0,Transfer Mandiri,2024-09-19 11:20:15,Sandal Casual
TRX3052,UMKM393,0,327000.0,Cash,2023-07-31 11:20:15,Celana Kulot
TRX3053,UMKM393,1,895000.0,Gopay,2023-09-12 11:20:15,Atasan Motif
TRX3055,UMKM394,1,635000.0,Transfer BCA,2023-09-21 01:44:48,Topi Baseball
TRX3056,UMKM394,1,431000.0,Gopay,2024-05-20 01:44:48,Dompet Wanita
TRX3057,UMKM394,1,172000.0,Gopay,2024-01-31 01:44:48,Rok Midi
TRX3058,UMKM394,1,564000.0,Dana,2023-08-29 01:44:48,Cardigan Wanita
TRX3059,UMKM394,1,739000.0,Gopay,2024-04-30 01:44:48,Jaket Anak
TRX3060,UMKM394,1,973000.0,Transfer BCA,2024-05-27 01:44:48,Jaket Anak
TRX3061,UMKM394,1,103000.0,Transfer BCA,2023-06-19 01:44:48,Tas Kulit Mini
TRX3062,UMKM394,1,233000.0,Transfer BRI,2023-03-31 01:44:48,Jaket Anak
TRX3063,UMKM394,1,278000.0,Transfer BCA,2024-04-08 01:44:48,Rok Midi
TRX3064,UMKM394,1,873000.0,Transfer BCA,2024-09-12 01:44:48,Jaket Anak
TRX3065,UMKM394,1,578000.0,OVO,2024-02-12 01:44:48,Anting Mutiara
TRX3066,UMKM394,0,97000.0,,2024-03-11 01:44:48,Sweater Pria
TRX3067,UMKM395,1,460000.0,Pembayaran tunai,2023-11-13 12:31:52,Sepatu Boots
TRX3068,UMKM395,1,120000.0,Transfer BCA,2024-08-31 12:31:52,Jaket Bomber Pria
TRX3069,UMKM395,0,948000.0,Cash,2024-10-31 12:31:52,Celana Pendek Anak
TRX3070,UMKM395,0,526000.0,Tunai,2023-12-24 12:31:52,Dress Anak Pesta
TRX3071,UMKM395,1,936000.0,OVO,2023-11-27 12:31:52,Jaket Bomber Pria
TRX3073,UMKM396,1,421000.0,,2023-10-16 15:05:10,Pot Tanah Liat
TRX3074,UMKM396,1,457000.0,Gopay,2024-04-12 15:05:10,Tas Rajut
TRX3075,UMKM396,1,184000.0,Transfer BCA,2024-07-06 15:05:10,Pot Tanah Liat
TRX3076,UMKM396,1,192000.0,Transfer BRI,2024-03-10 15:05:10,Pot Tanah Liat
TRX3077,UMKM396,0,69000.0,Tunai,2024-11-25 15:05:10,Tas Plastik Daur Ulang
TRX3078,UMKM397,1,288000.0,Pembayaran tunai,2023-10-19 08:47:52,Bolu Kukus
TRX3079,UMKM397,0,238000.0,Cash,2024-11-06 08:47:52,Catering Pernikahan
TRX3080,UMKM397,0,9000.0,-,2024-04-28 08:47:52,Matcha Latte
TRX3082,UMKM397,0,107000.0,Transfer BNI,2024-12-04 08:47:52,Snack Box Meeting
TRX3083,UMKM397,0,154000.0,Cash,2024-12-22 08:47:52,Paket Nasi Box
TRX3084,UMKM397,1,293000.0,Transfer BRI,2024-02-07 08:47:52,Pecel Lele
TRX3086,UMKM397,1,129000.0,Pembayaran tunai,2024-08-06 08:47:52,Es Teh Manis
TRX3087,UMKM397,1,242000.0,OVO,2024-11-20 08:47:52,Bolu Kukus
TRX3088,UMKM397,1,193000.0,Transfer BRI,2024-05-05 08:47:52,Es Teh Manis
TRX3089,UMKM397,1,257000.0,Gopay,2023-07-25 08:47:52,Pecel Lele
TRX3091,UMKM397,1,284000.0,Gopay,2024-05-13 08:47:52,Es Teh Manis
TRX3092,UMKM397,1,130000.0,Transfer BRI,2023-10-26 08:47:52,Es Teh Manis
TRX3093,UMKM397,0,82000.0,Transfer Mandiri,2023-04-08 08:47:52,Es Teh Manis
TRX3094,UMKM398,1,8000.0,Dana,2024-01-27 11:20:17,Opak Angin
TRX3095,UMKM398,1,214000.0,Pembayaran tunai,2024-10-12 11:20:17,Basreng Kering
TRX3096,UMKM398,1,17000.0,,2024-07-09 11:20:17,Bakso Mercon
TRX3097,UMKM398,1,124000.0,Dana,2024-01-09 11:20:17,Paket Prasmanan
TRX3098,UMKM398,1,282000.0,Dana,2024-07-18 11:20:17,Makaroni Goreng
TRX3099,UMKM398,1,182000.0,Pembayaran tunai,2025-09-29 11:20:17,Makaroni Goreng
TRX3101,UMKM398,0,176000.0,Transfer BNI,2024-11-02 11:20:17,Es Boba
TRX3102,UMKM398,1,5000.0,Transfer BRI,2023-12-29 11:20:17,Bakso Mercon
TRX3103,UMKM398,1,197000.0,Transfer BRI,2024-04-19 11:20:17,Bakso Mercon
TRX3104,UMKM398,1,162000.0,OVO,2025-07-30 11:20:17,Kue Cubit
TRX3105,UMKM398,1,58000.0,,2025-06-11 11:20:17,Catering Pernikahan
TRX3106,UMKM398,0,110000.0,Cash,2025-08-09 11:20:17,Wedang Jahe
TRX3107,UMKM398,1,276000.0,Gopay,2024-05-30 11:20:17,Paket Prasmanan
TRX3108,UMKM398,1,126000.0,Gopay,2024-04-10 11:20:17,Opak Angin
TRX3109,UMKM398,1,219000.0,Gopay,2024-03-25 11:20:17,Makaroni Goreng
TRX3110,UMKM398,1,256000.0,,2024-05-21 11:20:17,Paket Prasmanan
TRX3111,UMKM398,0,35000.0,Cash,2023-11-30 11:20:17,Keripik Singkong Pedas
TRX3112,UMKM398,1,77000.0,Dana,2024-08-25 11:20:17,Makaroni Goreng
TRX3113,UMKM398,1,148000.0,Transfer BRI,2025-09-17 11:20:17,Makaroni Goreng
TRX3114,UMKM399,1,240000.0,,2024-07-17 13:15:40,Pengiriman Barang Kota
TRX3115,UMKM399,1,139000.0,OVO,2023-04-15 13:15:40,Gudang Sewa
TRX3117,UMKM399,1,524000.0,Transfer BRI,2024-03-10 13:15:40,Gudang Sewa
TRX3118,UMKM399,0,1887000.0,,2024-05-11 13:15:40,Pengiriman Barang Kota
TRX3119,UMKM400,0,1781000.0,,2025-05-31 21:33:15,Tour Domestik
TRX3120,UMKM400,0,1114000.0,Tunai,2024-08-12 21:33:15,Sewa Pickup
TRX3121,UMKM400,1,895000.0,Pembayaran tunai,2025-06-08 21:33:15,Sewa Motor Harian
TRX3122,UMKM400,0,1485000.0,Tunai,2024-04-19 21:33:15,Paket Umroh
TRX3123,UMKM400,1,1884000.0,Dana,2023-11-17 21:33:15,Sewa Pickup
TRX3124,UMKM400,0,812000.0,,2024-09-23 21:33:15,Open Trip Bromo
TRX3125,UMKM401,0,1977000.0,Tunai,2021-12-06 12:05:17,Paket Pernikahan
TRX3126,UMKM401,1,447000.0,Gopay,2022-12-07 12:05:17,Seminar Nasional
TRX3127,UMKM401,1,2478000.0,Transfer BRI,2022-10-11 12:05:17,Desain Kemasan
TRX3128,UMKM401,0,491000.0,,2023-06-08 12:05:17,Event Launching Produk
TRX3129,UMKM401,1,2170000.0,,2022-03-11 12:05:17,Paket Ulang Tahun
TRX3130,UMKM401,1,646000.0,Dana,2023-07-20 12:05:17,Konsultasi Marketing
TRX3131,UMKM402,0,341000.0,Tunai,2023-08-19 07:12:29,Vitamin C 1000mg
TRX3132,UMKM402,0,434000.0,Tunai,2024-01-27 07:12:29,Madu Murni
TRX3134,UMKM402,1,53000.0,Dana,2023-10-18 07:12:29,Paket Spa Relaksasi
TRX3147,UMKM404,1,870000.0,OVO,2025-04-28 08:18:05,Heels Wanita
TRX3148,UMKM404,0,452000.0,,2024-12-25 08:18:05,Gamis Syari
TRX3149,UMKM404,0,767000.0,Tunai,2024-03-21 08:18:05,Anting Mutiara
TRX3150,UMKM404,1,901000.0,,2023-10-16 08:18:05,Heels Wanita
TRX3151,UMKM404,0,803000.0,,2024-06-04 08:18:05,Sepatu Sneakers
TRX3152,UMKM404,1,384000.0,,2023-12-16 08:18:05,Gelang Perak
TRX3153,UMKM404,0,375000.0,Cash,2025-07-31 08:18:05,Celana Chino Pria
TRX3155,UMKM404,1,328000.0,Transfer BCA,2025-01-12 08:18:05,Heels Wanita
TRX3156,UMKM404,1,289000.0,,2025-03-31 08:18:05,Gelang Perak
TRX3165,UMKM406,0,245000.0,Transfer BNI,2022-11-19 07:52:30,Paket Spa Relaksasi
TRX3166,UMKM406,0,253000.0,Transfer BNI,2022-05-16 07:52:30,Multivitamin Anak
TRX3167,UMKM406,1,175000.0,Transfer BRI,2022-08-24 07:52:30,Multivitamin Anak
TRX3168,UMKM406,1,223000.0,,2022-11-05 07:52:30,Pijat Tradisional
TRX3169,UMKM407,1,2478000.0,,2023-09-28 12:08:08,Sewa Ruko Per Bulan
TRX3170,UMKM408,0,1147000.0,Cash,2022-09-13 19:14:09,Kursus Python Pemula
TRX3171,UMKM408,0,783000.0,Tunai,2022-05-14 19:14:09,Pelatihan K3
TRX3172,UMKM408,0,475000.0,,2022-05-18 19:14:09,Kursus Komputer
TRX3173,UMKM408,1,975000.0,Dana,2023-09-02 19:14:09,Bimbel SBMPTN
TRX3174,UMKM408,0,681000.0,Tunai,2022-03-30 19:14:09,Kursus Public Speaking
TRX3175,UMKM409,0,1997000.0,Cash,2023-04-30 21:14:09,Desain Undangan
TRX3177,UMKM409,0,591000.0,,2024-02-01 21:14:09,Data Entry
TRX3178,UMKM409,0,470000.0,Cash,2023-11-21 21:14:09,Konsultasi Bisnis
TRX3179,UMKM409,1,745000.0,Gopay,2023-08-11 21:14:09,Servis AC Split
TRX3180,UMKM409,1,2910000.0,,2022-09-25 21:14:09,Event Launching Produk
TRX3181,UMKM409,1,1346000.0,Gopay,2023-11-15 21:14:09,Penulisan Artikel SEO
TRX3182,UMKM409,1,2986000.0,,2023-12-31 21:14:09,Event Launching Produk
TRX3183,UMKM409,0,2954000.0,Transfer Mandiri,2024-06-06 21:14:09,Voice Over
TRX3184,UMKM410,1,25000.0,Pembayaran tunai,2022-09-10 08:21:08,Risol Mayo
TRX3185,UMKM410,1,115000.0,Pembayaran tunai,2021-09-06 08:21:08,Risol Mayo
TRX3186,UMKM410,1,172000.0,OVO,2022-12-07 08:21:08,Risol Mayo
TRX3187,UMKM410,0,80000.0,Transfer BNI,2021-08-09 08:21:08,Wedang Jahe
TRX3188,UMKM410,0,51000.0,Cash,2023-02-06 08:21:08,Lontong Sayur
TRX3189,UMKM410,0,132000.0,Tunai,2021-12-23 08:21:08,Pudding Coklat
TRX3190,UMKM410,0,187000.0,Tunai,2022-04-07 08:21:08,Lontong Sayur
TRX3191,UMKM410,1,207000.0,,2021-04-24 08:21:08,Keripik Singkong Pedas
TRX3192,UMKM410,1,267000.0,Transfer BRI,2021-08-26 08:21:08,Keripik Singkong Pedas
TRX3193,UMKM410,1,30000.0,,2023-01-26 08:21:08,Keripik Singkong Pedas
TRX3194,UMKM410,0,158000.0,,2022-07-02 08:21:08,Soto Ayam
TRX3195,UMKM410,0,138000.0,Transfer Mandiri,2021-04-29 08:21:08,Mie Ayam Pangsit
TRX3196,UMKM410,1,94000.0,,2023-01-06 08:21:08,Keripik Singkong Pedas
TRX3199,UMKM410,0,236000.0,Tunai,2022-11-05 08:21:08,Snack Box Meeting
TRX3200,UMKM410,1,289000.0,OVO,2021-04-10 08:21:08,Keripik Singkong Pedas
TRX3201,UMKM410,1,286000.0,Pembayaran tunai,2023-02-02 08:21:08,Risol Mayo
TRX3202,UMKM410,1,132000.0,Gopay,2023-02-10 08:21:08,Keripik Singkong Pedas
TRX3203,UMKM411,1,58000.0,Pembayaran tunai,2025-07-06 00:24:38,Bibit Jagung Hibrida
TRX3205,UMKM411,0,62000.0,Transfer Mandiri,2025-07-19 00:24:38,Keripik Pisang
TRX3206,UMKM411,1,81000.0,,2025-02-10 00:24:38,Bibit Jagung Hibrida
TRX3207,UMKM411,0,72000.0,,2025-08-08 00:24:38,Pupuk KCl
TRX3208,UMKM411,0,16000.0,,2024-01-03 00:24:38,Pupuk KCl
TRX3209,UMKM412,1,176000.0,Transfer BRI,2022-03-26 04:33:37,Kursus Editing Video
TRX3210,UMKM412,1,505000.0,Transfer BCA,2022-09-23 04:33:37,Kursus Editing Video
TRX3211,UMKM412,1,317000.0,-,2022-09-25 04:33:37,Kursus Editing Video
TRX3212,UMKM412,0,455000.0,Cash,2023-12-21 04:33:37,Kursus Memasak
TRX3213,UMKM412,1,870000.0,Gopay,2023-05-25 04:33:37,Kursus Editing Video
TRX3214,UMKM412,1,812000.0,OVO,2023-02-03 04:33:37,Kursus Editing Video
TRX3215,UMKM412,1,1455000.0,Transfer BCA,2023-12-22 04:33:37,Kursus Editing Video
TRX3216,UMKM412,0,1340000.0,Transfer BNI,2023-12-12 04:33:37,Kursus Digital Marketing
TRX3217,UMKM413,1,1370000.0,Gopay,2024-06-23 14:37:36,Buku Resep Masakan
TRX3218,UMKM413,1,222000.0,Transfer BCA,2024-08-15 14:37:36,Kursus Memasak
TRX3219,UMKM413,1,1242000.0,Dana,2024-06-30 14:37:36,Buku Resep Masakan
TRX3220,UMKM413,1,1250000.0,,2024-05-23 14:37:36,Buku Resep Masakan
TRX3221,UMKM413,1,580000.0,Pembayaran tunai,2024-08-05 14:37:36,Buku Bisnis Online
TRX3222,UMKM414,1,714000.0,OVO,2024-02-17 00:17:51,App Pemesanan Online
TRX3223,UMKM414,0,278000.0,,2023-10-08 00:17:51,Aplikasi HR
TRX3224,UMKM414,1,628000.0,Transfer BCA,2023-12-03 00:17:51,App Pemesanan Online
TRX3225,UMKM414,1,1719000.0,Transfer BRI,2025-04-12 00:17:51,App Pemesanan Online
TRX3227,UMKM415,1,75000.0,Transfer BRI,2021-11-23 04:35:08,Pupuk NPK Mutiara
TRX3228,UMKM415,1,57000.0,Gopay,2021-07-28 04:35:08,Pupuk NPK Mutiara
TRX3229,UMKM415,1,179000.0,Gopay,2022-02-04 04:35:08,Abon Ikan
TRX3230,UMKM416,1,67000.0,OVO,2021-12-12 08:28:12,Catering Pernikahan
TRX3231,UMKM416,1,26000.0,Transfer BRI,2022-04-09 08:28:12,Jus Alpukat
TRX3232,UMKM416,1,241000.0,Transfer BCA,2022-09-02 08:28:12,Jus Alpukat
TRX3233,UMKM416,1,30000.0,Dana,2023-07-30 08:28:12,Bakso Mercon
TRX3234,UMKM416,1,91000.0,Transfer BCA,2023-07-13 08:28:12,Opak Angin
TRX3235,UMKM416,1,298000.0,Transfer BRI,2022-05-25 08:28:12,Opak Angin
TRX3236,UMKM416,0,226000.0,Tunai,2022-10-26 08:28:12,Es Boba
TRX3237,UMKM416,1,207000.0,,2023-02-09 08:28:12,Jus Alpukat
TRX3238,UMKM416,0,259000.0,Transfer Mandiri,2022-03-15 08:28:12,Keripik Singkong Pedas
TRX3239,UMKM416,1,20000.0,Gopay,2022-06-14 08:28:12,Bakso Mercon
TRX3240,UMKM416,1,200000.0,Transfer BCA,2022-03-26 08:28:12,Opak Angin
TRX3242,UMKM416,1,93000.0,Transfer BCA,2022-09-02 08:28:12,Catering Pernikahan
TRX3243,UMKM416,0,186000.0,Transfer Mandiri,2022-08-06 08:28:12,Es Krim Lokal
TRX3244,UMKM416,1,114000.0,OVO,2023-04-09 08:28:12,Catering Pernikahan
TRX3245,UMKM416,0,100000.0,,2021-10-22 08:28:12,Soto Ayam
TRX3246,UMKM416,0,145000.0,Transfer Mandiri,2022-04-27 08:28:12,Snack Box Meeting
TRX3247,UMKM416,0,148000.0,Cash,2022-09-12 08:28:12,Basreng Kering
TRX3255,UMKM418,0,356000.0,Cash,2022-05-31 21:44:27,Bando Kain
TRX3256,UMKM418,1,176000.0,Transfer BRI,2022-02-11 21:44:27,Miniatur Rumah Kayu
TRX3257,UMKM418,1,280000.0,Transfer BCA,2022-07-03 21:44:27,Miniatur Rumah Kayu
TRX3258,UMKM418,1,235000.0,Gopay,2021-12-10 21:44:27,Miniatur Rumah Kayu
TRX3259,UMKM418,1,476000.0,Pembayaran tunai,2022-07-13 21:44:27,Miniatur Rumah Kayu
TRX3260,UMKM418,1,306000.0,Pembayaran tunai,2022-09-29 21:44:27,Miniatur Rumah Kayu
TRX3261,UMKM418,1,270000.0,Transfer BRI,2022-05-09 21:44:27,Miniatur Rumah Kayu
TRX3262,UMKM419,1,36000.0,Gopay,2021-06-01 22:34:45,Gado-Gado
TRX3263,UMKM419,0,49000.0,Transfer BNI,2023-02-15 22:34:45,Catering Kantor
TRX3264,UMKM419,1,148000.0,Dana,2022-12-06 22:34:45,Brownies Kukus
TRX3265,UMKM419,1,201000.0,Transfer BRI,2021-06-03 22:34:45,Brownies Kukus
TRX3267,UMKM419,1,219000.0,Gopay,2022-12-04 22:34:45,Gado-Gado
TRX3268,UMKM419,1,107000.0,Gopay,2022-05-24 22:34:45,Brownies Kukus
TRX3269,UMKM419,0,274000.0,Tunai,2022-12-24 22:34:45,Snack Box Meeting
TRX3270,UMKM419,1,132000.0,,2022-03-31 22:34:45,Es Campur
TRX3271,UMKM419,1,283000.0,Transfer BCA,2023-02-22 22:34:45,Brownies Kukus
TRX3272,UMKM419,0,14000.0,Cash,2022-08-27 22:34:45,Snack Box Meeting
TRX3273,UMKM420,1,3233000.0,Gopay,2022-03-23 10:50:51,Aplikasi Inventory
TRX3275,UMKM420,1,4029000.0,Gopay,2021-03-19 10:50:51,Printer Thermal
TRX3276,UMKM420,1,4560000.0,Dana,2023-01-15 10:50:51,Printer Thermal
TRX3277,UMKM420,1,4070000.0,Transfer BRI,2022-02-23 10:50:51,Aplikasi Inventory
TRX3280,UMKM420,0,4215000.0,Cash,2021-10-18 10:50:51,Software Akuntansi
TRX3281,UMKM420,1,2734000.0,,2022-08-15 10:50:51,Setup Server
TRX3282,UMKM421,0,447000.0,Transfer BNI,2022-06-30 16:06:39,Jaket Anak
TRX3283,UMKM421,1,326000.0,OVO,2022-08-26 16:06:39,Celana Kulot
TRX3284,UMKM421,0,234000.0,Transfer Mandiri,2023-09-10 16:06:39,Celana Panjang Pria
TRX3285,UMKM421,0,76000.0,Tunai,2023-03-13 16:06:39,Jaket Anak
TRX3286,UMKM421,1,376000.0,,2022-08-05 16:06:39,Blouse Wanita
TRX3287,UMKM421,1,661000.0,,2022-04-18 16:06:39,Celana Kulot
TRX3288,UMKM421,0,274000.0,,2023-10-03 16:06:39,Tunik Polos
TRX3289,UMKM421,0,80000.0,Transfer Mandiri,2024-03-02 16:06:39,Polo Shirt Pria
TRX3291,UMKM421,0,880000.0,,2022-09-29 16:06:39,Heels Wanita
TRX3292,UMKM421,1,847000.0,Pembayaran tunai,2023-08-24 16:06:39,Dress Anak Pesta
TRX3293,UMKM421,0,337000.0,Tunai,2022-06-04 16:06:39,Celana Pendek Anak
TRX3294,UMKM422,1,169000.0,Transfer BRI,2023-09-29 11:16:31,Antar Jemput Bandara
TRX3295,UMKM422,1,1706000.0,,2023-05-20 11:16:31,Driver Harian
TRX3296,UMKM422,1,1016000.0,Dana,2023-06-25 11:16:31,Driver Harian
TRX3297,UMKM422,0,1134000.0,Tunai,2024-02-18 11:16:31,Driver Harian
TRX3298,UMKM422,1,782000.0,,2023-07-02 11:16:31,Driver Harian
TRX3300,UMKM422,0,1246000.0,Cash,2023-09-12 11:16:31,Cuci Mobil
TRX3301,UMKM422,1,526000.0,OVO,2022-10-14 11:16:31,Driver Harian
TRX3302,UMKM423,0,753000.0,Transfer Mandiri,2021-11-18 11:20:11,Konsultasi Bisnis
TRX3303,UMKM423,0,510000.0,Transfer Mandiri,2022-12-06 11:20:11,Event Launching Produk
TRX3305,UMKM423,1,2790000.0,Transfer BCA,2022-02-01 11:20:11,Servis Kulkas
TRX3306,UMKM423,1,1087000.0,,2022-08-09 11:20:11,Desain Undangan
TRX3307,UMKM423,1,1191000.0,Transfer BRI,2023-07-04 11:20:11,Editing Video
TRX3308,UMKM423,1,2285000.0,Dana,2021-12-31 11:20:11,Editing Video
TRX3315,UMKM425,0,998000.0,,2022-04-25 21:05:48,Konsultasi Marketing
TRX3316,UMKM425,0,2458000.0,Transfer BNI,2021-12-07 21:05:48,Servis AC Split
TRX3317,UMKM425,1,1690000.0,Gopay,2022-11-22 21:05:48,Paket Ulang Tahun
TRX3318,UMKM425,1,1553000.0,Gopay,2022-07-14 21:05:48,Paket Ulang Tahun
TRX3319,UMKM425,1,811000.0,Transfer BCA,2022-09-14 21:05:48,Servis Mesin Cuci
TRX3320,UMKM426,0,95000.0,,2022-01-22 01:34:29,Kue Cubit
TRX3321,UMKM426,1,126000.0,Gopay,2023-03-15 01:34:29,Keripik Singkong Pedas
TRX3322,UMKM426,1,167000.0,-,2022-10-31 01:34:29,Keripik Singkong Pedas
TRX3323,UMKM426,0,188000.0,Tunai,2023-06-09 01:34:29,Paket Prasmanan
TRX3324,UMKM426,1,19000.0,,2021-11-28 01:34:29,Mie Ayam Pangsit
TRX3325,UMKM426,0,185000.0,Transfer BNI,2023-03-02 01:34:29,Opak Angin
TRX3327,UMKM426,1,293000.0,Transfer BRI,2023-07-14 01:34:29,Jus Alpukat
TRX3328,UMKM426,1,77000.0,Transfer BRI,2023-01-03 01:34:29,Matcha Latte
TRX3329,UMKM426,1,293000.0,,2022-10-06 01:34:29,Keripik Singkong Pedas
TRX3330,UMKM426,0,101000.0,Transfer BNI,2023-09-19 01:34:29,Gado-Gado
TRX3331,UMKM426,1,257000.0,,2023-04-03 01:34:29,Es Teh Manis
TRX3332,UMKM427,1,287000.0,Transfer BCA,2024-01-26 09:55:58,Abon Ikan
TRX3333,UMKM427,0,168000.0,,2024-02-02 09:55:58,Pupuk Kompos
TRX3334,UMKM427,1,99000.0,,2023-03-11 09:55:58,Bibit Cabai Rawit
TRX3335,UMKM427,1,261000.0,Transfer BCA,2023-01-24 09:55:58,Bibit Cabai Rawit
TRX3336,UMKM427,1,29000.0,Transfer BRI,2023-03-26 09:55:58,Abon Ikan
TRX3337,UMKM428,0,839000.0,,2022-10-02 10:23:26,Kamera IP CCTV
TRX3338,UMKM428,0,560000.0,Tunai,2022-07-06 10:23:26,PC Rakitan
TRX3339,UMKM428,1,2005000.0,,2023-04-29 10:23:26,Website Company Profile
TRX3340,UMKM428,1,1892000.0,OVO,2022-09-29 10:23:26,App Mobile Android
TRX3341,UMKM428,0,263000.0,Cash,2022-09-25 10:23:26,IT Support Bulanan
TRX3342,UMKM428,0,4412000.0,Cash,2022-06-22 10:23:26,Sistem Irigasi Otomatis
TRX3343,UMKM428,0,4015000.0,Tunai,2023-04-01 10:23:26,Aplikasi Absensi
TRX3344,UMKM428,0,105000.0,Tunai,2022-09-05 10:23:26,PC Rakitan
TRX3345,UMKM429,0,194000.0,Tunai,2022-01-25 20:52:07,Gelang Manik Handmade
TRX3346,UMKM429,1,494000.0,Dana,2023-04-09 20:52:07,Mainan Edukatif Kayu
TRX3347,UMKM429,1,339000.0,Gopay,2022-05-08 20:52:07,Bando Kain
TRX3348,UMKM429,1,128000.0,,2023-09-10 20:52:07,Mainan Edukatif Kayu
TRX3349,UMKM430,1,634000.0,,2024-01-30 22:24:56,Servis Laptop
TRX3350,UMKM430,1,1495000.0,Dana,2025-01-02 22:24:56,Servis AC Split
TRX3351,UMKM430,0,826000.0,Tunai,2023-11-12 22:24:56,Desain Feed Instagram
TRX3352,UMKM430,1,1425000.0,Gopay,2025-03-05 22:24:56,Servis AC Split
TRX3353,UMKM430,0,343000.0,Cash,2023-08-07 22:24:56,Servis HP
TRX3354,UMKM430,1,189000.0,Transfer BRI,2023-08-31 22:24:56,Servis Kulkas
TRX3356,UMKM430,1,2502000.0,Pembayaran tunai,2025-03-11 22:24:56,Servis AC Split
