id,umkm_id,name,category,base_price,created_at,updated_at
PRD1430,UMKM481,Sewa Minibus,Sewa Kendaraan,1647000,2023-03-09 01:06:53,2023-08-02 01:06:53
PRD1435,UMKM483,Pudding Coklat,Dessert,31000,2023-05-12 04:19:36,2023-06-07 04:19:36
PRD1436,UMKM483,Mie Ayam Pangsit,Makanan Berat,6000,2023-05-05 04:19:36,2023-06-02 04:19:36
PRD1437,UMKM484,Kacang Tanah,Hasil Panen,89000,2021-06-27 11:14:18,2022-01-14 11:14:18
PRD1438,UMKM484,Bibit Tomat Unggul,Bibit,91000,2021-05-28 11:14:18,2022-01-12 11:14:18
PRD1439,UMKM484,Abon Ikan,Produk Olahan,258000,2021-05-11 11:14:18,2021-10-18 11:14:18
PRD1440,UMKM484,Traktor Mini,Alat Tani,58000,2021-06-02 11:14:18,2021-09-12 11:14:18
PRD1441,UMKM485,Pembuata nWebsite,Jasa IT,2704000,2023-10-30 18:15:42,2024-07-30 18:15:42
PRD1442,UMKM485,Smart Lock Pintu,IoT,1084000,2023-10-30 18:15:42,2024-06-25 18:15:42
PRD1443,UMKM485,Smart Meter Air,IoT,4447000,2023-11-15 18:15:42,2024-01-02 18:15:42
PRD1444,UMKM485,Sistem ERP Mini,Software,4400000,2023-11-06 18:15:42,2024-07-03 18:15:42
PRD1445,UMKM486,Rak Dinding Kayu,Kerajinan Kayu,498000,2023-01-23 09:16:20,2023-07-01 09:16:20
PRD1446,UMKM487,Event Launching Produk,Event Organizer,1149000,2023-02-25 15:09:23,2023-10-22 15:09:23
PRD1447,UMKM487,Servis Mesin Cuci,Servis,214000,2023-02-04 15:09:23,2023-05-30 15:09:23
PRD1448,UMKM487,Paket Ulang Tahun,Event Organizer,279000,2023-03-09 15:09:23,2023-07-20 15:09:23
PRD1449,UMKM487,Desain Banner Spanduk,Desain,206000,2023-03-08 15:09:23,2023-09-25 15:09:23
PRD1450,UMKM487,Data Entry,Freelance,1532000,2023-02-24 15:09:23,2023-08-13 15:09:23
PRD1451,UMKM488,Laptop Refurbished,Hardware,4596000,2021-03-05 23:35:45,2021-08-19 23:35:45
PRD1452,UMKM488,Scanner Barcode,Hardware,1713000,2021-03-12 23:35:45,2021-03-28 23:35:45
PRD1453,UMKM488,PC Rakitan,Hardware,3869000,2021-03-10 23:35:45,2021-05-07 23:35:45
PRD1454,UMKM488,Migrasi Data,Jasa IT,3159000,2021-03-30 23:35:45,2021-11-22 23:35:45
PRD1455,UMKM489,Mainan Edukatif Kayu,Kerajinan Kayu,90000,2023-04-28 03:58:14,2023-09-20 03:58:14
PRD1456,UMKM489,Mug Foto,Souvenir,85000,2023-04-17 03:58:14,2024-02-06 03:58:14
PRD1457,UMKM489,Kotak Perhiasan Kayu,Kerajinan Kayu,50000,2023-03-29 03:58:14,2023-05-21 03:58:14
PRD1458,UMKM489,Tumbler Sablon,Souvenir,216000,2023-03-23 03:58:14,2023-05-17 03:58:14
PRD1459,UMKM490,Platform E-commerce Custom,Software,3374000,2021-11-15 11:33:08,2021-12-22 11:33:08
PRD1460,UMKM490,Instalasi CCTV,Jasa IT,652000,2021-11-07 11:33:08,2022-08-07 11:33:08
PRD1461,UMKM490,IT Support Bulanan,Jasa IT,4888000,2021-12-26 11:33:08,2022-07-26 11:33:08
PRD1462,UMKM490,Platform E-commerce Custom,Software,3505000,2021-12-28 11:33:08,2022-05-02 11:33:08
PRD1468,UMKM492,Kost Harian,Kost,3162000,2021-07-18 18:03:03,2021-11-16 18:03:03
PRD1469,UMKM492,Sewa Villa Weekend,Sewa Properti,3400000,2021-05-30 18:03:03,2021-07-09 18:03:03
PRD1470,UMKM493,Pelatihan K3,Pelatihan,1315000,2023-12-31 02:51:14,2024-10-20 02:51:14
PRD1471,UMKM494,Jam Dinding Kayu,Kerajinan Kayu,57000,2023-10-29 13:49:16,2023-12-27 13:49:16
PRD1472,UMKM495,Kaos Anak Motif,Pakaian Anak,272000,2021-05-25 04:06:59,2022-01-18 04:06:59
PRD1473,UMKM495,Sepatu Olahraga,Sepatu,270000,2021-06-04 04:06:59,2021-07-24 04:06:59
PRD1474,UMKM495,Kemeja Batik Pria,Pakaian Pria,339000,2021-04-30 04:06:59,2021-07-30 04:06:59
PRD1475,UMKM496,Kacang Tanah,Hasil Panen,57000,2023-10-28 19:53:04,2024-05-23 19:53:04
PRD1476,UMKM496,Singkong Segar  ,Hasil Panen,48000,2023-11-19 19:53:04,2024-01-14 19:53:04
PRD1478,UMKM497,Jahe Merah Instan,Obat Herbal,326000,2023-06-24 11:12:05,2023-07-26 11:12:05
PRD1479,UMKM497,Refleksi Kaki,Perawatan,27000,2023-05-17 11:12:05,2023-07-28 11:12:05
PRD1480,UMKM497,Timbangan Badan,Alat Kesehatan,106000,2023-06-09 11:12:05,2023-06-10 11:12:05
PRD1481,UMKM497,Fisioterapi Panggilan,Jasa Medis,392000,2023-06-25 11:12:05,2023-09-10 11:12:05
PRD1482,UMKM498,Cateirng Ulang Tahun,Catering,8000,2023-08-13 11:14:40,2024-01-10 11:14:40
PRD1483,UMKM499,PC Rakitan,Hardware,201000,2022-04-12 13:03:48,2023-02-02 13:03:48
PRD1484,UMKM499,Aplikasi Inventory,Aplikasi,769000,2022-05-22 13:03:48,2022-09-05 13:03:48
PRD1485,UMKM499,Setup Server,Jasa IT,422000,2022-05-03 13:03:48,2022-10-13 13:03:48
PRD1486,UMKM499,Monitor LED,Hardware,4933000,2022-05-04 13:03:48,2022-10-07 13:03:48
PRD1487,UMKM499,App Pemesanan Online,Aplikasi,4189000,2022-04-11 13:03:48,2022-11-20 13:03:48
PRD1488,UMKM500,Sewa Mobil Harian,Logistik,343000,2022-06-03 12:50:21,2022-11-27 12:50:21
PRD1489,UMKM500,Tambal Ban,Servis Kendaraan,1234000,2022-06-09 12:50:21,2023-04-04 12:50:21
PRD1490,UMKM500,Study Tour,Travel,1652000,2022-05-24 12:50:21,2022-05-24 12:50:21
PRD1491,UMKM501,Snack Box Meeting,Catering,40000,2022-11-02 17:33:06,2023-05-28 17:33:06
PRD1492,UMKM501,Es Campur,Minuman,45000,2022-11-04 17:33:06,2023-04-04 17:33:06
PRD1493,UMKM502,Kursus Digital Marketing,Kursus Online,741000,2022-10-19 12:48:35,2023-07-28 12:48:35
PRD1494,UMKM502,Les Privat Matematika,Bimbel,185000,2022-11-02 12:48:35,2022-11-03 12:48:35
PRD1495,UMKM502,Kursus Mekanik,Kursus Offline,1494000,2022-09-20 12:48:35,2023-03-23 12:48:35
PRD1496,UMKM502,Kursus Bahasa Inggris  ,Kursus Online,1163000,2022-11-08 12:48:35,2023-04-02 12:48:35
PRD1497,UMKM503,Abon Ikan,Produk Olahan,198000,2021-09-28 09:44:10,2022-01-27 09:44:10
PRD1498,UMKM503,Keripik Pisang,Produk Olahan,188000,2021-10-02 09:44:10,2022-04-22 09:44:10
PRD1499,UMKM503,Pupuk Organik Cair,Pupuk,175000,2021-08-26 09:44:10,2022-03-10 09:44:10
PRD1500,UMKM503,Pupuk KCl,Pupuk,220000,2021-09-25 09:44:10,2022-05-06 09:44:10
PRD1501,UMKM503,Beras Premium 5kg,Hasil Panen,180000,2021-08-28 09:44:10,2021-11-25 09:44:10
PRD1502,UMKM504,Keripik Singkong Pedas,Snack,6000,2022-08-04 06:34:36,2022-11-09 06:34:36
PRD1503,UMKM504,Es Boba Original,Minuman,49000,2022-08-05 06:34:36,2023-02-06 06:34:36
PRD1504,UMKM504,Bakso Mercon,Makanan Berat,16000,2022-08-25 06:34:36,2022-11-12 06:34:36
PRD1505,UMKM504,Pecel Lele,Makanan Berat,41000,2022-07-26 06:34:36,2022-09-29 06:34:36
PRD1506,UMKM505,Timbangan Badan,Alat Kesehatan,425000,2023-10-01 02:19:33,2023-11-07 02:19:33
PRD1507,UMKM505,Tensimeter Digital,Alat Kesehatan,357000,2023-08-08 02:19:33,2023-10-21 02:19:33
PRD1508,UMKM505,Thermometer Infrared,Alat Kesehatan,457000,2023-09-08 02:19:33,2024-05-15 02:19:33
PRD1509,UMKM506,Pecel Lele,Makanan Berat,132000,2022-08-04 00:12:12,2022-10-13 00:12:12
PRD1510,UMKM506,Jus Alpukat,Minuman,50000,2022-07-09 00:12:12,2023-02-07 00:12:12
PRD1511,UMKM506,Pudding Coklat,Dessert,39000,2022-07-25 00:12:12,2023-02-28 00:12:12
PRD1512,UMKM506,Snack Box Meeting,Catering,5000,2022-06-13 00:12:12,2023-02-01 00:12:12
PRD1513,UMKM506,Dadar Gulung,Dessert,141000,2022-06-07 00:12:12,2023-03-17 00:12:12
PRD1514,UMKM507,Kalung Emas Muda,Aksesoris,106000,2022-01-28 09:36:56,2022-08-13 09:36:56
PRD1515,UMKM507,Heels Wanita,Sepatu,439000,2022-01-22 09:36:56,2022-04-28 09:36:56
PRD1516,UMKM507,Jaket Anak,Pakaian Anak,287000,2022-01-18 09:36:56,2022-01-22 09:36:56
PRD1517,UMKM508,Sepatu Olahraga,Sepatu,304000,2023-09-12 03:00:27,2024-01-12 03:00:27
PRD1518,UMKM508,Ikat Pinggang Pria,Aksesoris,295000,2023-07-21 03:00:27,2023-12-06 03:00:27
PRD1519,UMKM508,Sepatu Boots,Sepatu,213000,2023-07-19 03:00:27,2024-04-24 03:00:27
PRD1520,UMKM508,Polo Shirt Pria,Pakaian Pria,259000,2023-09-06 03:00:27,2023-09-24 03:00:27
PRD1521,UMKM508,Celana Kulot,Pakaian Wanita,401000,2023-08-23 03:00:27,2024-06-09 03:00:27
PRD1522,UMKM509,Rok Midi,Pakaian Wanita,213000,2022-03-08 20:18:49,2022-09-13 20:18:49
PRD1523,UMKM510,Mug Foto,Souvenir,48000,2023-10-15 17:32:16,2024-06-18 17:32:16
PRD1524,UMKM510,Pot Ban Bekas,Daur Ulang,338000,2023-11-27 17:32:16,2024-01-07 17:32:16
PRD1525,UMKM510,Miniatur Rumah Kayu,Kerajinan Kayu,494000,2023-10-02 17:32:16,2024-06-28 17:32:16
PRD1526,UMKM510,Mug Foto,Souvenir,382000,2023-10-20 17:32:16,2024-03-12 17:32:16
PRD1527,UMKM510,Kaos Souvenir,Souvenir,475000,2023-11-25 17:32:16,2024-01-05 17:32:16
PRD1528,UMKM511,Snack Box Meeting,Catering,15000,2021-03-28 01:41:30,2021-05-13 01:41:30
PRD1530,UMKM511,Mie Ayam Pangsit,Makanan Berat,60000,2021-02-22 01:41:30,2021-11-26 01:41:30
PRD1531,UMKM511,Nasi Goreng Spesial,Makanan Berat,40000,2021-03-01 01:41:30,2021-08-08 01:41:30
PRD1534,UMKM513,Antar Jemput Bandara,Jasa Antar Jemput,833000,2022-12-05 20:59:22,2023-08-25 20:59:22
PRD1535,UMKM513,Last Mile Delivery,Logistik,1801000,2022-10-20 20:59:22,2023-08-10 20:59:22
PRD1536,UMKM513,Sewa Pickup Barang,Sewa Kendaraan,1836000,2022-11-22 20:59:22,2023-06-26 20:59:22
PRD1537,UMKM514,Paket Wisata Bali,Travel,912000,2022-07-29 23:38:21,2022-12-27 23:38:21
PRD1538,UMKM514,Ekspedisi Antar Pulau,Logistik,129000,2022-07-30 23:38:21,2022-08-18 23:38:21
PRD1539,UMKM514,Sewa Motor Harian,Sewa Kendaraan,1808000,2022-07-01 23:38:21,2022-12-04 23:38:21
PRD1540,UMKM515,Servis Mesin Cuci,Servis,1010000,2021-07-17 13:49:36,2022-05-02 13:49:36
PRD1541,UMKM515,Penulisan Artikel SEO,Freelance,1425000,2021-06-02 13:49:36,2022-01-31 13:49:36
PRD1543,UMKM517,Blouse Wanita,Pakaian Wanita,115000,2022-06-08 18:59:14,2022-11-05 18:59:14
PRD1544,UMKM517,Tas Kulit Mini,Aksesoris,152000,2022-06-07 18:59:14,2022-06-21 18:59:14
PRD1545,UMKM517,Gelang Perak,Aksesoris,441000,2022-06-10 18:59:14,2022-07-23 18:59:14
PRD1546,UMKM517,Sweater Pria,Pakaian Pria,211000,2022-06-13 18:59:14,2022-07-23 18:59:14
PRD1547,UMKM517,Gamis Syari,Pakaian Wanita,369000,2022-05-30 18:59:14,2022-10-20 18:59:14
PRD1548,UMKM518,Kaos Polos Pria,Pakaian Pria,227000,2022-12-15 03:49:59,2023-05-08 03:49:59
PRD1549,UMKM518,Cardigan Wanita,Pakaian Wanita,277000,2022-11-09 03:49:59,2023-03-21 03:49:59
PRD1550,UMKM518,Sepatu Sneakers,Sepatu,372000,2022-12-29 03:49:59,2022-12-29 03:49:59
PRD1551,UMKM519,Servis Mesin Cuci,Servis,1019000,2022-03-08 01:32:38,2022-06-06 01:32:38
PRD1552,UMKM519,Editing Video,Freelance,676000,2022-03-29 01:32:38,2022-06-15 01:32:38
PRD1553,UMKM519,Seminar Nasional,Event Organizer,1168000,2022-03-25 01:32:38,2022-10-01 01:32:38
PRD1554,UMKM520,Cek Gula Darah,Jasa Medis,117000,2021-07-27 04:13:08,2021-12-08 04:13:08
PRD1556,UMKM521,Jual Kos-kosan,Jual Beli,8041000,2023-10-28 10:26:26,2024-07-25 10:26:26
PRD1557,UMKM521,Jual Apartemen Studio,Jual Beli,9892000,2023-09-13 10:26:26,2024-03-07 10:26:26
PRD1558,UMKM521,Cat Ulang Rumah,Renovasi,4220000,2023-09-28 10:26:26,2023-12-12 10:26:26
PRD1559,UMKM522,Buku TOEFL,Buku,766000,2023-12-25 08:24:47,2024-03-13 08:24:47
PRD1560,UMKM522,Buku TOEFL,Buku,205000,2023-11-26 08:24:47,2024-06-25 08:24:47
PRD1561,UMKM522,Buku Bisnis Online,Buku,1450000,2023-11-17 08:24:47,2024-03-18 08:24:47
PRD1562,UMKM522,Bimbel UN SD,Bimbel,675000,2023-12-10 08:24:47,2024-03-05 08:24:47
PRD1563,UMKM522,Kursus Komputer,Kursus Offline,291000,2023-12-24 08:24:47,2024-06-18 08:24:47
PRD1564,UMKM523,Servis Laptop,Servis,1024000,2024-01-20 02:22:32,2024-06-04 02:22:32
PRD1565,UMKM523,Desain Logo,Desain,738000,2023-12-28 02:22:32,2024-02-26 02:22:32
PRD1566,UMKM523,Konsultasi Bisnis,Konsultasi,1970000,2024-02-15 02:22:32,2024-10-10 02:22:32
PRD1567,UMKM523,Konsultasi Marketing,Konsultasi,1353000,2024-01-13 02:22:32,2024-06-16 02:22:32
PRD1568,UMKM523,Servis Laptop,Servis,1054000,2024-01-08 02:22:32,2024-10-07 02:22:32
PRD1569,UMKM524,Es Boba Original,Minuman,34000,2022-07-25 18:18:52,2023-02-10 18:18:52
PRD1570,UMKM524,Catering Kantor Harian,Minuman,119000,2022-06-27 18:18:52,2022-09-10 18:18:52
PRD1571,UMKM524,Jus Alpukat,Minuman,45000,2022-07-19 18:18:52,2023-02-27 18:18:52
PRD1572,UMKM525,Pupuk Organik Cair,Hasil Panen,108000,2022-02-22 14:13:58,2022-02-22 14:13:58
PRD1573,UMKM525,Dodol Nangka,Produk Olahan,20000,2022-03-15 14:13:58,2022-10-31 14:13:58
PRD1574,UMKM525,Bibit Jagung Hibrida,Bibit,121000,2022-02-15 14:13:58,2022-07-27 14:13:58
PRD1575,UMKM525,Pupuk Urea 50kg,Pupuk,31000,2022-03-28 14:13:58,2022-04-19 14:13:58
PRD1576,UMKM526,Les Menggambar,Pelatihan,1096000,2021-08-18 22:02:44,2022-05-18 22:02:44
PRD1577,UMKM526,Kursus Menjahit,Kursus Offline,194000,2021-09-13 22:02:44,2022-04-23 22:02:44
PRD1578,UMKM526,Buku Bisnis Online,Buku,1337000,2021-08-20 22:02:44,2022-01-07 22:02:44
PRD1579,UMKM527,Les Piano,Bimbel,738000,2024-01-13 00:05:20,2024-05-29 00:05:20
PRD1580,UMKM527,Kursus Menjahit,Kursus Offline,1122000,2024-01-17 00:05:20,2024-05-27 00:05:20
PRD1581,UMKM527,Kursus Bahasa Inggris,Kursus Online,620000,2023-12-28 00:05:20,2024-07-16 00:05:20
PRD1582,UMKM528,App Pemesanan Online,Aplikasi,668000,2022-01-28 16:15:31,2022-06-01 16:15:31
PRD1583,UMKM528,Sensor Suhu Gudang,IoT,3685000,2021-12-31 16:15:31,2022-04-10 16:15:31
PRD1584,UMKM528,Scanner Barcode,Hardware,2878000,2022-02-12 16:15:31,2022-05-16 16:15:31
PRD1585,UMKM528,Backup Sistem,Jasa IT,4633000,2022-01-27 16:15:31,2022-02-02 16:15:31
PRD1586,UMKM528,Pembuatan Website,Jasa IT,3262000,2021-12-28 16:15:31,2022-02-01 16:15:31
PRD1587,UMKM529,Pupuk Urea 50kg,Pupuk,152000,2022-12-16 13:54:14,2022-12-16 13:54:14
PRD1588,UMKM529,Kecap Manis Lokal,Produk Olahan,266000,2022-12-15 13:54:14,2023-02-07 13:54:14
PRD1589,UMKM529,Selai Nanas,Produk Olahan,189000,2022-10-24 13:54:14,2023-04-22 13:54:14
PRD1590,UMKM529,Bibit Jagung Hibrida,Bibit,234000,2022-12-01 13:54:14,2023-04-26 13:54:14
PRD1591,UMKM529,Bibit Jagung Hibrida,Bibit,86000,2022-11-03 13:54:14,2022-11-21 13:54:14
PRD1592,UMKM530,Snack Box Meeting,Catering,209000,2023-12-30 04:44:07,2023-12-30 04:44:07
PRD1593,UMKM530,Klepon,Dessert,37000,2023-11-24 04:44:07,2024-03-15 04:44:07
PRD1594,UMKM530,Catering Pernikahan,Catering,19000,2023-12-31 04:44:07,2024-03-03 04:44:07
PRD1595,UMKM531,Penerjemah Dokumen,Freelance,2883000,2023-07-25 20:35:23,2023-09-25 20:35:23
PRD1596,UMKM531,Desain Undangan,Desain,764000,2023-07-28 20:35:23,2023-10-03 20:35:23
PRD1598,UMKM532,Anting Resin,Aksesoris Handmade,456000,2023-12-29 12:46:32,2024-04-02 12:46:32
PRD1599,UMKM532,Bros Kain Flanel,Aksesoris Handmade,143000,2024-01-06 12:46:32,2024-04-10 12:46:32
PRD1600,UMKM532,Hiasan Koran Daur Ulang,Daur Ulang,299000,2024-02-02 12:46:32,2024-09-29 12:46:32
PRD1602,UMKM532,Gorden Custom,Dekorasi Rumah,331000,2024-01-04 12:46:32,2024-05-25 12:46:32
PRD1603,UMKM533,Teh Tarik,Minuman,16000,2023-06-29 01:18:21,2023-12-12 01:18:21
PRD1604,UMKM533,Keripik Singkong Pedas,Snack,28000,2023-05-29 01:18:21,2023-07-06 01:18:21
PRD1605,UMKM533,Catering Ulang Tahun,Catering,15000,2023-05-25 01:18:21,2023-06-26 01:18:21
PRD1606,UMKM533,Snack Box Meeting,Catering,18000,2023-06-14 01:18:21,2023-12-02 01:18:21
PRD1607,UMKM534,Router WiFi,Hardware,4393000,2023-12-30 13:09:58,2024-05-11 13:09:58
PRD1608,UMKM534,Aplikasi Kasir UMKM,Jasa IT,1833000,2023-11-16 13:09:58,2024-03-31 13:09:58
PRD1609,UMKM535,Romper Bayi,Pakaian Anak,457000,2023-10-28 00:30:22,2023-12-03 00:30:22
PRD1610,UMKM535,Topi Baseball,Aksesoris,263000,2023-11-27 00:30:22,2024-03-09 00:30:22
PRD1611,UMKM535,Baju Tidur Anak,Pakaian Anak,452000,2023-12-04 00:30:22,2024-03-05 00:30:22
PRD1612,UMKM535,Topi Baseball,Aksesoris,296000,2023-10-07 00:30:22,2023-12-02 00:30:22
PRD1613,UMKM535,Romper Bayi,Pakaian Anak,209000,2023-10-25 00:30:22,2024-06-02 00:30:22
PRD1614,UMKM536,Cuci Mobil,Servis Kendaraan,1150000,2022-12-26 16:32:45,2023-02-19 16:32:45
PRD1615,UMKM536,Ekspedisi Antar Pulau,Logistik,1973000,2022-11-26 16:32:45,2023-04-08 16:32:45
PRD1616,UMKM536,Servis Rem,Servis Kendaraan,106000,2023-01-06 16:32:45,2023-02-13 16:32:45
PRD1617,UMKM537,Desain Undangan,Desain,1246000,2023-06-15 19:30:08,2023-10-22 19:30:08
PRD1618,UMKM537,Servis AC Split,Konsultasi,1210000,2023-06-20 19:30:08,2023-06-30 19:30:08
PRD1619,UMKM538,Balancing Roda,Servis Kendaraan,1846000,2023-01-15 08:14:51,2023-04-02 08:14:51
PRD1620,UMKM539,Desain Banner Spanduk,Desain,203000,2021-04-03 03:45:43,2021-04-04 03:45:43
PRD1621,UMKM539,Paket Pernikahan Sederhana,Event Organizer,1221000,2021-03-20 03:45:43,2021-10-06 03:45:43
PRD1622,UMKM539,Servis Mesin Cuci,Servis,918000,2021-04-04 03:45:43,2021-09-20 03:45:43
PRD1623,UMKM540,Paket Prasmanan,Catering,32000,2021-08-02 07:22:42,2022-05-24 07:22:42
PRD1624,UMKM540,Brownies Kukus,Dessert,42000,2021-09-16 07:22:42,2021-09-16 07:22:42
PRD1625,UMKM540,Dadar Gulung,Dessert,15000,2021-08-23 07:22:42,2022-05-02 07:22:42
PRD1626,UMKM540,Es Campur,Minuman,12000,2021-09-04 07:22:42,2022-03-30 07:22:42
PRD1627,UMKM540,Paket Nasi Box 50 pax,Catering,13000,2021-09-26 07:22:42,2021-11-01 07:22:42
PRD1628,UMKM541,Selai Nanas,Produk Olahan,143000,2022-12-26 08:01:51,2022-12-28 08:01:51
PRD1629,UMKM542,Laptop Refurbished,Hardware,716000,2023-01-13 16:00:36,2023-09-17 16:00:36
PRD1630,UMKM543,Keychain Akrilik,Souvenir,169000,2021-08-07 18:41:23,2022-05-09 18:41:23
PRD1631,UMKM543,Bando Kain,Aksesoris Handmade,52000,2021-07-31 18:41:23,2022-01-31 18:41:23
PRD1632,UMKM544,Paket Ulang Tahun  ,Event Organizer,159000,2021-10-28 07:33:52,2022-04-02 07:33:52
PRD1633,UMKM544,Desain Logo,Desain,175000,2021-10-26 07:33:52,2021-12-12 07:33:52
PRD1634,UMKM545,Aplikasi HR Sederhana,Aplikasi,1839000,2021-10-18 18:17:31,2022-04-11 18:17:31
PRD1635,UMKM546,Hiasan Koarn Daur Ulang,Daur Ulang,116000,2022-10-10 05:15:46,2023-06-03 05:15:46
PRD1636,UMKM546,Gorden Custom,Dekorasi Rumah,351000,2022-10-13 05:15:46,2023-03-11 05:15:46
PRD1637,UMKM546,Rak Dinding Kayu,Kerajinan Kayu,378000,2022-10-26 05:15:46,2023-01-25 05:15:46
PRD1638,UMKM546,Kotak Perhiasan Kayu,Kerajinan Kayu,322000,2022-10-27 05:15:46,2023-05-12 05:15:46
PRD1639,UMKM546,Miniatur Rumah Kayu,Kerajinan Kayu,160000,2022-11-16 05:15:46,2023-04-19 05:15:46
PRD1640,UMKM547,App Delivery Custom,Aplikasi,665000,2021-05-09 08:22:00,2021-07-03 08:22:00
PRD1641,UMKM547,Monitor LED,Hardware,1391000,2021-05-04 08:22:00,2021-11-04 08:22:00
PRD1642,UMKM548,Sepatu Formal Pria,Sepatu,292000,2022-11-07 00:50:55,2023-06-20 00:50:55
PRD1643,UMKM548,Sepatu Olahraga,Sepatu,280000,2022-11-06 00:50:55,2023-01-17 00:50:55
PRD1644,UMKM548,Sepatu Formal Pria,Sepatu,211000,2022-11-20 00:50:55,2022-11-20 00:50:55
PRD1645,UMKM549,Instalasi Listrik,Renovasi,1126000,2021-06-06 04:32:44,2021-06-06 04:32:44
PRD1646,UMKM550,Buku Bisnis Online,Buku,461000,2022-07-04 09:35:54,2022-11-04 09:35:54
PRD1647,UMKM551,Mainan Edukatif Kayu,Kerajinan Kayu,80000,2023-06-15 18:38:30,2023-07-18 18:38:30
PRD1648,UMKM551,Kalung Macrame,Aksesoris Handmade,330000,2023-05-02 18:38:30,2023-10-07 18:38:30
PRD1649,UMKM551,Hiasan Koran Daur Ulang,Daur Ulang,247000,2023-05-25 18:38:30,2024-01-11 18:38:30
PRD1650,UMKM551,Gealng Manik Handmade,Aksesoris Handmade,201000,2023-05-27 18:38:30,2023-06-05 18:38:30
PRD1651,UMKM551,Rak Dinding Kayu,Kerajinan Kayu,398000,2023-05-12 18:38:30,2023-05-12 18:38:30
PRD1652,UMKM552,Jaket Anak,Pakaian Anak,190000,2023-09-05 21:07:19,2023-09-27 21:07:19
PRD1653,UMKM552,Ikat Pinggang Pria,Aksesoris,393000,2023-09-20 21:07:19,2024-01-07 21:07:19
PRD1654,UMKM552,Baju Tidur Anak,Pakaian Anak,220000,2023-08-16 21:07:19,2024-05-10 21:07:19
PRD1655,UMKM552,Sweater Pria,Pakaian Pria,481000,2023-08-21 21:07:19,2024-05-22 21:07:19
PRD1656,UMKM552,Heels Wanita,Sepatu,454000,2023-07-29 21:07:19,2024-05-21 21:07:19
PRD1657,UMKM553,Bibit Jagung Hibrida,Bibit,296000,2024-01-21 09:12:46,2024-02-27 09:12:46
PRD1658,UMKM553,Kacang Tanah,Hasil Panen,70000,2024-01-20 09:12:46,2024-01-20 09:12:46
PRD1659,UMKM554,Nebulizer,Alat Kesehatan,417000,2023-12-08 02:04:48,2023-12-18 02:04:48
PRD1660,UMKM554,Tensimeter Digital,Alat Kesehatan,109000,2023-12-05 02:04:48,2023-12-29 02:04:48
PRD1661,UMKM554,Tensimeter Diigtal,Alat Kesehatan,175000,2023-12-10 02:04:48,2024-02-15 02:04:48
PRD1662,UMKM555,Catering Ulang Tahun,Catering,48000,2022-10-06 21:51:32,2022-10-06 21:51:32
PRD1663,UMKM555,Keripik Singkong Pedas,Snack,46000,2022-09-28 21:51:32,2023-03-05 21:51:32
PRD1664,UMKM556,Smart Lock Pintu,IoT,4186000,2023-08-16 22:19:21,2023-10-05 22:19:21
PRD1665,UMKM556,Smart Lock Pintu,IoT,3312000,2023-07-23 22:19:21,2023-10-19 22:19:21
PRD1666,UMKM556,Sistem Absensi Web,Software,1823000,2023-08-05 22:19:21,2023-09-07 22:19:21
PRD1667,UMKM556,Platform E-commerce Custom,Software,2837000,2023-07-31 22:19:21,2023-09-24 22:19:21
PRD1668,UMKM557,Ganti Oli Motor,Servis Kendaraan,1219000,2023-11-20 09:02:23,2024-03-12 09:02:23
PRD1669,UMKM557,Gudang Sewa,Logistik,1406000,2023-10-07 09:02:23,2024-01-19 09:02:23
PRD1670,UMKM557,Driver Harian,Jasa Antar Jemput,943000,2023-10-10 09:02:23,2024-05-03 09:02:23
PRD1671,UMKM557,Tambal Ban,Servis Kendaraan,444000,2023-11-28 09:02:23,2024-09-18 09:02:23
PRD1672,UMKM558,Catering Ulang Tahun,Catering,44000,2021-09-08 22:38:02,2022-02-20 22:38:02
PRD1673,UMKM558,Bakso Mercon,Makanan Berat,46000,2021-09-30 22:38:02,2022-01-18 22:38:02
PRD1674,UMKM558,Kue Cubit,Snack,24000,2021-10-15 22:38:02,2022-01-12 22:38:02
PRD1675,UMKM558,Jus Alpukat,Minuman,12000,2021-10-08 22:38:02,2021-12-09 22:38:02
PRD1676,UMKM559,Kursus Komputer,Bimbel,1097000,2022-08-25 17:57:01,2023-03-26 17:57:01
PRD1677,UMKM559,Kursus Memasak  ,Kursus Offline,286000,2022-08-18 17:57:01,2023-02-24 17:57:01
PRD1678,UMKM560,Keripik Pisang,Produk Olahan,207000,2023-08-02 09:17:50,2024-03-14 09:17:50
PRD1679,UMKM560,Singkong Segar,Hasil Panen,95000,2023-07-12 09:17:50,2024-05-05 09:17:50
PRD1680,UMKM561,EsK rim Lokal,Dessert,27000,2023-01-22 11:59:32,2023-01-22 11:59:32
PRD1682,UMKM561,Gado-Gado,Makanan Berat,18000,2022-12-07 11:59:32,2022-12-16 11:59:32
PRD1683,UMKM561,Seblak Kering,Snack,35000,2023-01-23 11:59:32,2023-03-06 11:59:32
PRD1684,UMKM562,Paket Spa Relaksasi,Perawatan,134000,2022-01-24 13:56:09,2022-01-24 13:56:09
PRD1685,UMKM562,Tensimeter Digital,Alat Kesehatan,145000,2022-01-26 13:56:09,2022-03-13 13:56:09
PRD1686,UMKM562,Pulse Oximeter,Alat Kesehatan,248000,2021-12-24 13:56:09,2022-05-19 13:56:09
