id,name,sector,description,created_at,updated_at,photo_url
UMKM718,Fanny Teknologi,Teknologi,Penyedia jasa rekondisi dan penjualan laptop serta PC bekas berkualitas dengan garansi resmi toko.,2021-06-12 04:37:05,2022-08-14 04:37:05,https://cdn.dummyumkm.id/umkm/UMKM718.jpg
UMKM719,Kirana Style,Fashion,"Usaha konveksi yang menerima pesanan seragam sekolah, kantor, dan komunitas dalam jumlah besar maupun kecil.",2023-04-18 07:22:46,2023-12-28 07:22:46,https://cdn.dummyumkm.id/umkm/UMKM719.jpg
UMKM720,Properti Krisna,Properti,"Agen sewa properti komersial yang membantu pencarian kios, ruko, dan gedung kantor sesuai kebutuhan bisnis.",2023-04-17 18:31:25,2024-04-28 18:31:25,https://cdn.dummyumkm.id/umkm/UMKM720.jpg
UMKM721,Bimbel Chacha,Pendidikan,"Pusat kursus bahasa Inggris dan Mandarin untuk anak-anak, remaja, dan profesional dengan metode komunikatif.",2023-07-28 07:46:23,2024-08-12 07:46:23,https://cdn.dummyumkm.id/umkm/UMKM721.jpg
UMKM722,Kriya Daffa,Kerajinan,,2023-05-29 02:22:15,2024-04-05 02:22:15,https://cdn.dummyumkm.id/umkm/UMKM722.jpg
UMKM723,Distro Bella,Fashion,"Usaha fashion anak-anak yang menyediakan pakaian lucu, nyaman, dan tahan lama untuk bayi hingga remaja.",2022-06-20 04:22:19,2022-11-23 04:22:19,https://cdn.dummyumkm.id/umkm/UMKM723.jpg
UMKM725,Medika Olivia,Kesehatan,"Klinik kesehatan umum yang melayani konsultasi dokter, pemeriksaan laboratorium, dan layanan rawat jalan harian.",2023-12-22 14:32:35,2024-02-17 14:32:35,https://cdn.dummyumkm.id/umkm/UMKM725.jpg
UMKM726,Kedai Ferdi,Kuliner,"Warung makan sederhana yang menyajikan masakan Padang, Jawa, dan Sunda dengan porsi besar dan harga ramah di kantong.",2023-12-28 16:13:07,2024-11-04 16:13:07,https://cdn.dummyumkm.id/umkm/UMKM726.jpg
UMKM727,Tora Teknologi,Teknologi,Startup yang fokus pada pengembangan sistem ERP sederhana dan terjangkau untuk usaha kecil dan menengah.,2022-08-08 13:35:44,2023-04-28 13:35:44,https://cdn.dummyumkm.id/umkm/UMKM727.jpg
UMKM728,Gita Cargo,Transportasi,"Travel agent yang menyediakan paket wisata lokal dan mancanegara, umroh, serta ticketing pesawat dan hotel.",2023-02-17 16:53:33,2023-09-14 16:53:33,https://cdn.dummyumkm.id/umkm/UMKM728.jpg
UMKM729,Warung Novan,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2021-08-27 18:15:19,2021-12-05 18:15:19,https://cdn.dummyumkm.id/umkm/UMKM729.jpg
UMKM730,Pusat Belajar Bagas,Pendidikan,"Bimbingan belajar khusus persiapan SBMPTN, UTBK, dan masuk sekolah kedinasan dengan pengajar berpengalaman.",2022-02-24 12:42:17,2022-08-07 12:42:17,https://cdn.dummyumkm.id/umkm/UMKM730.jpg
UMKM731,Kebun Zahra,Pertanian,Distributor pupuk dan pestisida pertanian yang melayani petani lokal dengan harga grosir dan pengiriman ke sawah.,2021-12-03 09:12:32,2022-09-10 09:12:32,https://cdn.dummyumkm.id/umkm/UMKM731.jpg
UMKM732,Dapur Jihan,Kuliner,"Warung makan sederhana yang menyajikan masakan Padang, Jawa, dan Sunda dengan porsi besar dan harga ramah di kantong.",2022-08-30 20:22:58,2023-07-11 20:22:58,https://cdn.dummyumkm.id/umkm/UMKM732.jpg
UMKM733,Apotek Irfan,Kesehatan,"Penyedia layanan perawatan kesehatan lansia di rumah, meliputi perawatan luka, fisioterapi, dan pendampingan harian.",2023-03-17 06:41:50,2024-03-08 06:41:50,https://cdn.dummyumkm.id/umkm/UMKM733.jpg
UMKM734,Kedai Julia,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2021-02-22 23:15:56,2021-05-23 23:15:56,https://cdn.dummyumkm.id/umkm/UMKM734.jpg
UMKM735,Distro Via,Fashion,Toko sepatu dan sandal lokal yang mengutamakan kenyamanan dan kualitas bahan dengan desain kekinian.,2022-02-05 13:40:16,2023-01-15 13:40:16,https://cdn.dummyumkm.id/umkm/UMKM735.jpg
UMKM736,Prio Fashion,Fashion,"Brand pakaian olahraga lokal yang memproduksi jersey, celana training, dan sepatu olahraga berkualitas tinggi.",2022-03-13 14:37:17,2023-02-01 14:37:17,https://cdn.dummyumkm.id/umkm/UMKM736.jpg
UMKM737,Distro Fikri,Fashion,"Usaha konveksi yang menerima pesanan seragam sekolah, kantor, dan komunitas dalam jumlah besar maupun kecil.",2021-08-06 10:18:53,2022-02-28 10:18:53,https://cdn.dummyumkm.id/umkm/UMKM737.jpg
UMKM738,Handcraft Lendra,Kerajinan,"Usaha produksi souvenir pernikahan dan ulang tahun custom seperti gantungan kunci, mug, dan tumbler sablon.",2023-02-02 05:42:36,2023-03-29 05:42:36,https://cdn.dummyumkm.id/umkm/UMKM738.jpg
UMKM739,Dapur Hasan,Kuliner,,2022-02-13 19:32:27,2023-05-19 19:32:27,https://cdn.dummyumkm.id/umkm/UMKM739.jpg
UMKM740,Jefri Catering,Kuliner,"Usaha makanan beku (frozen food) rumahan seperti dimsum, siomay, dan nugget dengan bahan halal dan tanpa pengawet.",2021-10-05 01:37:41,2023-02-14 01:37:41,https://cdn.dummyumkm.id/umkm/UMKM740.jpg
UMKM741,Rental Galih,Transportasi,Jasa angkut barang pindahan rumah dan kantor dengan armada lengkap dan tenaga bongkar-muat berpengalaman.,2023-10-06 16:04:18,2024-07-02 16:04:18,https://cdn.dummyumkm.id/umkm/UMKM741.jpg
UMKM742,Trans Uci,Transportasi,Penyedia layanan kurir ekspres lokal untuk pengiriman dokumen dan paket dalam kota dengan jaminan keamanan.,2021-02-14 03:36:21,2022-06-16 03:36:21,https://cdn.dummyumkm.id/umkm/UMKM742.jpg
UMKM743,Taufik Solution,Jasa,"Usaha freelance penulisan konten, copywriting, dan manajemen media sosial untuk berbagai brand dan perusahaan.",2023-10-27 15:45:39,2024-05-03 15:45:39,https://cdn.dummyumkm.id/umkm/UMKM743.jpg
UMKM744,Herbal Willy,Kesehatan,"Penyedia layanan bidan mandiri yang melayani pemeriksaan kehamilan, persalinan, dan imunisasi bayi.",2022-05-18 12:21:46,2023-04-17 12:21:46,https://cdn.dummyumkm.id/umkm/UMKM744.jpg
UMKM745,Toko Busana Yuni,Fashion,"Brand pakaian olahraga lokal yang memproduksi jersey, celana training, dan sepatu olahraga berkualitas tinggi.",2022-08-22 20:01:19,2022-10-20 20:01:19,https://cdn.dummyumkm.id/umkm/UMKM745.jpg
UMKM746,Toko Busana Wendi,Fashion,"Butik pakaian wanita muslimah yang menyediakan gamis, hijab, dan aksesoris dengan model terkini dan bahan premium.",2023-12-07 23:42:09,2025-02-15 23:42:09,https://cdn.dummyumkm.id/umkm/UMKM746.jpg
UMKM747,Ussy Service,Jasa,"Jasa laundry kiloan dan satuan yang melayani antar-jemput pakaian dengan hasil bersih, rapi, dan wangi.",2023-03-12 14:36:48,2024-03-22 14:36:48,https://cdn.dummyumkm.id/umkm/UMKM747.jpg
UMKM748,Klinik Faris,Kesehatan,"Apotek online yang menyediakan obat-obatan, vitamin, dan suplemen kesehatan dengan pengiriman ke seluruh wilayah.",2023-07-24 09:26:41,2024-07-14 09:26:41,https://cdn.dummyumkm.id/umkm/UMKM748.jpg
UMKM749,Griya Zahra,Properti,"Penyedia jasa renovasi rumah dan interior yang mengerjakan pengecatan, pemasangan keramik, dan plafon gypsum.",2022-07-04 09:33:47,2022-08-21 09:33:47,https://cdn.dummyumkm.id/umkm/UMKM749.jpg
UMKM750,LKP Hendra,Pendidikan,Pusat pelatihan soft skill dan leadership untuk karyawan perusahaan dengan metode workshop interaktif.,2023-11-08 00:25:49,2025-03-09 00:25:49,
UMKM1868,Distro Kevin,Fashion,Toko sepatu dan sandal lokal yang mengutamakan kenyamanan dan kualitas bahan dengan desain kekinian.,2022-01-30 19:16:55,2022-04-18 19:16:55,https://cdn.dummyumkm.id/umkm/UMKM1868.jpg
UMKM2148,Ekspedisi Elvy,Transportasi,"Usaha rental kendaraan harian yang menyediakan mobil sedan, MPV, dan minibus dengan pengemudi maupun lepas kunci.",2021-10-30 13:13:40,2023-02-22 13:13:40,https://cdn.dummyumkm.id/umkm/UMKM2148.jpg
UMKM2340,Hendra Logistik,Transportasi,Usaha ojek online dan antar-jemput sekolah berbasis aplikasi yang melayani area kota dan pinggiran kota.,2021-12-05 11:23:01,2022-01-18 11:23:01,https://cdn.dummyumkm.id/umkm/UMKM2340.jpg
UMKM2564,RM Kezia,Kuliner,"Menyediakan berbagai menu makanan rumahan dengan cita rasa autentik khas daerah, cocok untuk makan siang maupun makan malam keluarga.",2023-11-07 05:31:01,2024-05-08 05:31:01,https://cdn.dummyumkm.id/umkm/UMKM2564.jpg
UMKM2000,Jasa Prilly,Jasa,"Jasa servis elektronik rumah tangga meliputi AC, kulkas, mesin cuci, dan televisi dengan teknisi berpengalaman.",2021-07-12 22:26:53,2022-05-12 22:26:53,https://cdn.dummyumkm.id/umkm/UMKM2000.jpg
UMKM2505,Omar Service,Jasa,"Penyedia layanan fotografi dan videografi untuk pernikahan, produk, dan acara korporat dengan hasil berkualitas tinggi.",2021-07-27 20:03:04,2021-12-21 20:03:04,https://cdn.dummyumkm.id/umkm/UMKM2505.jpg
UMKM2088,Agen Surya,Properti,Usaha jasa desain interior dan dekorasi ruangan untuk hunian pribadi maupun komersial dengan sentuhan modern minimalis.,2022-11-09 21:48:22,2023-09-27 21:48:22,https://cdn.dummyumkm.id/umkm/UMKM2088.jpg
UMKM1891,Butik Budi,Fashion,,2022-10-25 12:00:58,2024-02-28 12:00:58,
UMKM2737,Sehat Yanto,Kesehatan,"Usaha produksi suplemen kesehatan berbahan dasar alami seperti madu, propolis, dan royal jelly bersertifikat BPOM.",2022-04-27 09:23:15,2023-05-09 09:23:15,https://cdn.dummyumkm.id/umkm/UMKM2737.jpg
UMKM1784,Farm Tommy,Pertanian,Petani kopi dan kakao yang mengolah biji kopi menjadi produk siap seduh dengan kualitas specialty grade.,2023-10-18 19:53:04,2024-02-27 19:53:04,https://cdn.dummyumkm.id/umkm/UMKM1784.jpg
UMKM2323,Outlet Wendi,Fashion,"Distro lokal yang memproduksi kaos, hoodie, dan topi dengan desain orisinal bertema budaya Indonesia.",2023-12-07 23:42:09,2025-02-15 23:42:09,https://cdn.dummyumkm.id/umkm/UMKM2323.jpg
UMKM2606,Katering Yuni,Kuliner,Usaha kuliner rumahan yang fokus pada produksi aneka snack dan kue kering untuk oleh-oleh dan hampers hari raya.,2021-03-31 08:31:34,2022-01-14 08:31:34,https://cdn.dummyumkm.id/umkm/UMKM2606.jpg
UMKM2280,Prisia Kitchen,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2021-09-23 16:13:16,2022-01-28 16:13:16,https://cdn.dummyumkm.id/umkm/UMKM2280.jpg
UMKM2241,Toko Busana Ivan,Fashion,Toko sepatu dan sandal lokal yang mengutamakan kenyamanan dan kualitas bahan dengan desain kekinian.,2023-01-11 13:37:46,2024-04-01 13:37:46,https://cdn.dummyumkm.id/umkm/UMKM2241.jpg
UMKM2504,Kedai Yuki,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2023-04-02 01:56:52,2023-06-10 01:56:52,https://cdn.dummyumkm.id/umkm/UMKM2504.jpg
